Date,Open,High,Low,Close,Volume
4/7/2015,935.53,935.53,935.53,935.53,312115
4/8/2015,942.15,942.15,942.15,942.15,505397
4/9/2015,946.89,946.89,946.89,946.89,389059
4/12/2015,952.03,952.03,952.03,952.03,430339
4/13/2015,948.36,948.36,948.36,948.36,745011
4/15/2015,944.13,944.13,944.13,944.13,285065
4/16/2015,949.92,949.92,949.92,949.92,461710
4/19/2015,945.7,945.7,945.7,945.7,432977
4/20/2015,944.98,944.98,944.98,944.98,695269
4/21/2015,945.12,945.12,945.12,945.12,419677
4/22/2015,942.02,942.02,942.02,942.02,447799
4/23/2015,938.19,938.19,938.19,938.19,629866
5/24/2015,909.82,909.82,909.82,909.82,593078
5/25/2015,880.53,880.53,880.53,880.53,181195
5/26/2015,859.97,859.97,859.97,859.97,444909
5/27/2015,837.83,837.83,837.83,837.83,277515
5/28/2015,841.96,841.96,841.96,841.96,419834
5/31/2015,871.94,871.94,871.94,871.94,449995
6/1/2015,890.43,890.43,890.43,890.43,691694
6/2/2015,901.98,901.98,901.98,901.98,549899
6/3/2015,925.49,925.49,925.49,925.49,725070
6/4/2015,926.84,926.84,926.84,926.84,785352
6/5/2015,926.84,926.84,926.84,926.84,0
6/7/2015,931.17,931.17,931.17,931.17,506328
6/8/2015,945.49,945.49,945.49,945.49,1161399
6/9/2015,966.65,966.65,966.65,966.65,1196151
6/10/2015,955.66,955.66,955.66,955.66,604656
6/11/2015,937.96,937.96,937.96,937.96,520268
6/14/2015,928.35,928.35,928.35,928.35,645758
6/15/2015,933.73,933.73,933.73,933.73,622149
6/16/2015,930.7,930.7,930.7,930.7,725179
6/17/2015,927.85,927.85,927.85,927.85,429892
6/18/2015,924.6,924.6,924.6,924.6,474688
6/21/2015,917.97,917.97,917.97,917.97,391552
6/22/2015,922.47,922.47,922.47,922.47,518581
6/23/2015,926.09,926.09,926.09,926.09,548311
6/24/2015,928.13,928.13,928.13,928.13,811463
6/25/2015,930.38,930.38,930.38,930.38,505063
6/28/2015,938,938,938,938,1025301
6/29/2015,946.33,946.33,946.33,946.33,608596
6/30/2015,949.13,949.13,949.13,949.13,640694
7/1/2015,945.78,945.78,945.78,945.78,427141
7/2/2015,938.96,938.96,938.96,938.96,414240
7/5/2015,938.02,938.02,938.02,938.02,441700
7/6/2015,936.76,936.76,936.76,936.76,603817
7/7/2015,941.36,941.36,941.36,941.36,765449
7/8/2015,943.16,943.16,943.16,943.16,1049552
7/9/2015,943.43,943.43,943.43,943.43,694692
7/12/2015,944.96,944.96,944.96,944.96,394030
7/13/2015,944,944,944,944,527380
7/14/2015,946.46,946.46,946.46,946.46,981031
7/15/2015,950.72,950.72,950.72,950.72,971529
7/16/2015,961.23,961.23,961.23,961.23,618010
7/22/2015,963.27,963.27,963.27,963.27,742363
7/23/2015,1003.38,1003.38,1003.38,1003.38,1177823
7/26/2015,1053.95,1053.95,1053.95,1053.95,1704725
7/27/2015,1046.4,1046.4,1046.4,1046.4,2241384
7/28/2015,1028.14,1028.14,1028.14,1028.14,1132504
7/29/2015,1021.33,1021.33,1021.33,1021.33,1161519
7/30/2015,1026.66,1026.66,1026.66,1026.66,1001196
8/2/2015,1034.14,1034.14,1034.14,1034.14,546578
8/3/2015,1030.4,1030.4,1030.4,1030.4,1346062
8/4/2015,1029.87,1029.87,1029.87,1029.87,993968
8/5/2015,1033.28,1033.28,1033.28,1033.28,910270
8/6/2015,1037.25,1037.25,1037.25,1037.25,1050057
8/9/2015,1063.31,1063.41,1063.31,1063.41,1110805
8/10/2015,1081.46,1081.46,1081.46,1081.46,1145716
8/11/2015,1077.78,1077.78,1077.78,1077.78,916767
8/12/2015,1077.19,1077.19,1077.19,1077.19,1056932
8/13/2015,1088.42,1088.42,1088.42,1088.42,1336890
8/16/2015,1112.05,1112.05,1112.05,1112.05,1616136
8/17/2015,1157.6,1157.6,1157.6,1157.6,1353649
8/18/2015,1159.93,1159.93,1159.93,1159.93,2628247
8/19/2015,1191.92,1191.92,1191.92,1191.92,1223016
8/20/2015,1200.92,1200.92,1200.92,1200.92,1612264
8/23/2015,1184.67,1184.67,1184.67,1184.67,1694373
8/24/2015,1181.75,1181.75,1181.75,1181.75,2048658
8/25/2015,1181.41,1181.41,1181.41,1181.41,778764
8/26/2015,1175.77,1175.77,1175.77,1175.77,857323
8/27/2015,1183.76,1183.76,1183.76,1183.76,1050314
8/31/2015,1200.15,1200.15,1200.15,1200.15,931860
9/1/2015,1191.34,1191.34,1191.34,1191.34,1219562
9/2/2015,1176.26,1176.26,1176.26,1176.26,1003847
9/3/2015,1169.4,1169.4,1169.4,1169.4,0
9/6/2015,1166.69,1166.69,1166.69,1166.69,942568
9/7/2015,1170.97,1170.97,1170.97,1170.97,1799904
9/8/2015,1174.69,1174.69,1174.69,1174.69,820409
9/9/2015,1173.16,1173.16,1173.16,1173.16,766672
9/10/2015,1168.71,1168.71,1168.71,1168.71,1145672
9/13/2015,1183.93,1183.93,1183.93,1183.93,0
9/14/2015,1194.11,1194.11,1194.11,1194.11,0
9/15/2015,1205.84,1205.84,1205.84,1205.84,1075108
9/16/2015,1202.81,1202.81,1202.81,1202.81,1047681
9/17/2015,1196.02,1196.02,1196.02,1196.02,0
9/22/2015,1156,1156,1156,1156,836786
9/23/2015,1183.36,1183.36,1183.36,1183.36,804115
9/24/2015,1176.86,1176.86,1176.86,1176.86,986260
9/28/2015,1160.09,1160.09,1160.09,1160.09,684148
9/29/2015,1168.53,1168.53,1168.53,1168.53,783757
9/30/2015,1181.28,1181.28,1181.28,1181.28,927149
10/1/2015,1178.74,1178.74,1178.74,1178.74,0
10/4/2015,1183.48,1183.48,1183.48,1183.48,721034
10/5/2015,1171.27,1171.27,1171.27,1171.27,488767
10/6/2015,1158.79,1158.79,1158.79,1158.79,782657
10/7/2015,1149.45,1149.45,1149.45,1149.45,750009
10/8/2015,1162.06,1162.06,1162.06,1162.06,501915
10/11/2015,1143.88,1143.88,1143.88,1143.88,1263122
10/14/2015,1135.09,1135.09,1135.09,1135.09,395022
10/15/2015,1134.09,1134.09,1134.09,1134.09,524556
10/18/2015,1119.83,1119.83,1119.83,1119.83,405962
10/19/2015,1127.42,1127.42,1127.42,1127.42,684230
10/25/2015,1121.05,1121.05,1121.05,1121.05,0
10/27/2015,1091.73,1091.73,1091.73,1091.73,361616
10/28/2015,1084.37,1084.37,1084.37,1084.37,420683
10/29/2015,1092.04,1092.04,1092.04,1092.04,398259
11/1/2015,1088.3,1088.3,1088.3,1088.3,369124
11/2/2015,1091.83,1091.83,1091.83,1091.83,332532
11/3/2015,1085.87,1085.87,1085.87,1085.87,412810
11/4/2015,1092.3,1092.3,1092.3,1092.3,352496
11/5/2015,1090.68,1090.68,1090.68,1090.68,374587
11/8/2015,1086.57,1086.57,1086.57,1086.57,379623
11/9/2015,1107.43,1107.43,1107.43,1107.43,1056090
11/10/2015,1109.23,1109.23,1109.23,1109.23,404226
11/15/2015,1100.09,1100.09,1100.09,1100.09,239110
11/16/2015,1094.18,1094.18,1094.18,1094.18,505439
11/18/2015,1099.25,1099.25,1099.25,1099.25,470815
11/19/2015,1094.57,1094.57,1094.57,1094.57,374878
11/22/2015,1071.38,1071.38,1071.38,1071.38,532551
11/23/2015,1075.8,1075.8,1075.8,1075.8,415169
11/24/2015,1066.69,1066.69,1066.69,1066.69,449838
11/25/2015,1056.42,1056.42,1056.42,1056.42,455293
11/26/2015,1044.01,1044.01,1044.01,1044.01,584014
11/29/2015,1022.77,1022.77,1022.77,1022.77,542592
11/30/2015,1034.12,1034.12,1034.12,1034.12,668829
12/1/2015,1066.38,1066.38,1066.38,1066.38,699000
12/2/2015,1062.78,1062.78,1062.78,1062.78,612830
12/3/2015,1072.94,1072.94,1072.94,1072.94,624534
12/6/2015,1102.8,1102.8,1102.8,1102.8,499337
12/7/2015,1107.94,1107.94,1107.94,1107.94,575985
12/8/2015,1107.23,1107.23,1107.23,1107.23,475582
12/9/2015,1122.79,1122.79,1122.79,1122.79,801687
12/10/2015,1119.35,1119.35,1119.35,1119.35,622443
12/13/2015,1118.57,1118.57,1118.57,1118.57,764274
12/14/2015,1120.18,1120.18,1120.18,1120.18,448481
12/15/2015,1121.02,1121.02,1121.02,1121.02,774665
12/16/2015,1116.19,1116.19,1116.19,1116.19,830891
12/17/2015,1110.68,1110.68,1110.68,1110.68,517474
12/20/2015,1118.69,1118.69,1118.69,1118.69,433391
12/21/2015,1131.52,1131.52,1131.52,1131.52,726850
12/22/2015,1138.18,1138.18,1138.18,1138.18,814798
12/23/2015,1133.34,1133.34,1133.34,1133.34,725903
12/24/2015,1137.03,1137.03,1137.03,1137.03,767309
12/27/2015,1135.47,1135.47,1135.47,1135.47,1163082
12/28/2015,1131.95,1131.95,1131.95,1131.95,613178
12/29/2015,1142.17,1142.17,1142.17,1142.17,995341
12/31/2015,1151.38,1151.38,1151.38,1151.38,1139966
1/3/2016,1160.84,1160.84,1160.84,1160.84,839563
1/4/2016,1154.62,1154.62,1154.62,1154.62,704022
1/5/2016,1146.77,1146.77,1146.77,1146.77,687872
1/6/2016,1149.89,1149.89,1149.89,1149.89,0
1/7/2016,1164.14,1164.14,1164.14,1164.14,1009087
1/10/2016,1167.18,1167.18,1167.18,1167.18,976108
1/11/2016,1168.81,1168.81,1168.81,1168.81,793180
1/12/2016,1173.6,1173.6,1173.6,1173.6,750643
1/13/2016,1180.98,1180.98,1180.98,1180.98,1387314
1/14/2016,1190.16,1190.16,1190.16,1190.16,1222826
1/17/2016,1212,1212,1212,1212,702209
1/18/2016,1214.31,1214.31,1214.31,1214.31,884255
1/19/2016,1213.71,1213.71,1213.71,1213.71,659760
1/20/2016,1213.57,1213.57,1213.57,1213.57,664833
1/21/2016,1212.32,1212.32,1212.32,1212.32,727897
1/24/2016,1219.62,1219.62,1219.62,1219.62,801033
1/25/2016,1222.41,1222.41,1222.41,1222.41,719338
1/26/2016,1218.39,1218.39,1218.39,1218.39,696630
1/27/2016,1216.96,1216.96,1216.96,1216.96,624024
1/28/2016,1216.11,1216.11,1216.11,1216.11,568565
1/31/2016,1220.7,1220.7,1220.7,1220.7,628243
2/1/2016,1238.02,1238.02,1238.02,1238.02,937377
2/2/2016,1240.07,1240.07,1240.07,1240.07,1014148
2/3/2016,1242.13,1242.13,1242.13,1242.13,755425
2/4/2016,1251.42,1251.42,1251.42,1251.42,1140895
2/7/2016,1262.82,1262.82,1262.82,1262.82,1311826
2/8/2016,1263.75,1263.75,1263.75,1263.75,1119200
2/11/2016,1263.72,1263.72,1263.72,1263.72,890746
2/14/2016,1259.35,1259.35,1259.35,1259.35,1759937
2/15/2016,1258.23,1258.23,1258.23,1258.23,978301
2/16/2016,1257.2,1257.2,1257.2,1257.2,1094133
2/17/2016,1266.08,1266.08,1266.08,1266.08,959463
2/18/2016,1273.28,1273.28,1273.28,1273.28,3345358
2/21/2016,1278.92,1278.92,1278.92,1278.92,1865015
2/22/2016,1291.81,1291.81,1291.81,1291.81,1693143
2/23/2016,1285.93,1285.93,1285.93,1285.93,1322067
2/24/2016,1279.9,1279.9,1279.9,1279.9,1012087
2/25/2016,1283.52,1283.52,1283.52,1283.52,2130094
2/28/2016,1283.67,1283.67,1283.67,1283.67,927372
2/29/2016,1283.94,1283.94,1283.94,1283.94,657310
3/1/2016,1289.52,1289.52,1289.52,1289.52,1048918
3/2/2016,1295.78,1295.78,1295.78,1295.78,1047292
3/3/2016,1300.76,1300.76,1300.76,1300.76,1084092
3/6/2016,1306.54,1306.54,1306.54,1306.54,1095469
3/10/2016,1318.03,1318.03,1318.03,1318.03,1842709
3/13/2016,1318.88,1318.88,1318.88,1318.88,1460725
3/14/2016,1312.2,1312.2,1312.2,1312.2,1079261
3/15/2016,1312.85,1312.85,1312.85,1312.85,1196448
3/16/2016,1315.77,1315.77,1315.77,1315.77,1023341
3/17/2016,1326.53,1326.53,1326.53,1326.53,1970953
3/20/2016,1343.93,1343.93,1343.93,1343.93,1925463
3/21/2016,1342.07,1342.07,1342.07,1342.07,1932661
3/23/2016,1345.53,1345.53,1345.53,1345.53,1426564
3/24/2016,1357.14,1357.14,1357.14,1357.14,1335174
3/27/2016,1377.33,1377.33,1377.33,1377.33,1486847
3/28/2016,1374.75,1374.75,1374.75,1374.75,1636802
3/29/2016,1370.04,1370.04,1370.04,1370.04,1726537
3/30/2016,1362.98,1362.98,1362.98,1362.98,958713
3/31/2016,1355.48,1355.48,1355.48,1355.48,1007566
4/3/2016,1355.48,1361.56,1339.59,1351.54,700935
4/4/2016,1351.54,1362.73,1350.75,1362.53,745611
4/5/2016,1362.53,1375.27,1362.43,1375.26,986217
4/6/2016,1375.26,1380.42,1373.89,1377.42,979694
4/10/2016,1380.75,1383.24,1380.75,1382.42,1127105
4/11/2016,1382.42,1386.79,1381,1383.8,795581
4/12/2016,1383.89,1389.12,1383.89,1388.63,1470309
4/13/2016,1388.9,1406.42,1388.9,1405.78,1154775
4/17/2016,1405.78,1415.93,1402.33,1409.43,923313
4/18/2016,1410.32,1428.86,1410.32,1428.6,1949566
4/19/2016,1428.73,1440.25,1428.73,1430.81,1927048
4/20/2016,1430.81,1443.78,1430.36,1440.69,1397538
4/21/2016,1440.69,1444.18,1434.75,1441.67,1239236
4/24/2016,1441.79,1454.38,1441.79,1454.35,1061835
4/25/2016,1454.35,1461.87,1454.27,1461.75,1564042
4/26/2016,1461.75,1465.94,1452.38,1453.11,1740179
4/27/2016,1453.11,1459.2,1448.46,1458.38,1344688
4/28/2016,1458.38,1466.24,1458.37,1464.91,1271628
5/2/2016,1464.91,1475.65,1464.91,1474.47,851786
5/3/2016,1474.47,1477.51,1468.09,1471.95,2326053
5/4/2016,1471.95,1471.97,1458.54,1468.11,970552
5/5/2016,1468.11,1468.14,1450.34,1463.13,866282
5/8/2016,1463.61,1472.73,1463.61,1472.69,1452709
5/9/2016,1472.69,1482.94,1472.44,1482.9,1579297
5/10/2016,1482.9,1486.48,1481.37,1484.04,1910658
5/11/2016,1484.04,1484.26,1475.98,1481.18,1796902
5/12/2016,1481.27,1485.76,1481.27,1481.94,1694535
5/15/2016,1481.94,1484.19,1474.02,1477.38,1092609
5/16/2016,1477.38,1478.19,1465.76,1467.51,1338035
5/17/2016,1467.51,1483.87,1466.12,1483.53,1163596
5/18/2016,1484.23,1496.43,1484.23,1496.43,1423456
5/19/2016,1496.43,1507.84,1496.41,1499.32,1963117
5/22/2016,1499.39,1510.34,1499.39,1509.39,2823720
5/23/2016,1509.39,1524.07,1509,1524.07,3362632
5/24/2016,1524.07,1544.72,1523.91,1544.53,4062795
5/25/2016,1544.53,1547.7,1522.72,1524.12,1914102
5/26/2016,1524.12,1528.92,1504.09,1525.09,2607497
5/29/2016,1525.09,1531.44,1514.67,1522.25,2179386
5/30/2016,1522.82,1528.64,1522.82,1526.96,1991805
5/31/2016,1526.96,1533.9,1526.96,1532.12,2480226
6/1/2016,1532.12,1537.22,1517.14,1523.56,2351133
6/2/2016,1523.56,1524.71,1508.31,1518.12,1401002
6/5/2016,1517.98,1517.98,1481.29,1483.14,2445151
6/6/2016,1483.21,1516.8,1483.21,1516.8,1622628
6/7/2016,1516.8,1537.87,1516.8,1531.49,1660967
6/8/2016,1531.49,1547.65,1529.24,1546.8,1652636
6/9/2016,1546.88,1566.71,1546.88,1566.7,1888339
6/12/2016,1566.7,1601.42,1564.69,1597.96,2131859
6/13/2016,1598.02,1626.03,1598.02,1609.59,1955233
6/14/2016,1609.95,1619.15,1609.95,1614.15,3751635
6/15/2016,1614.15,1620.47,1612.55,1620.47,1792459
6/16/2016,1620.62,1636.08,1620.62,1632.94,5684558
6/19/2016,1632.94,1637.26,1617.51,1622.27,1931980
6/20/2016,1622.27,1625.76,1609.38,1615.1,1845872
6/21/2016,1615.22,1628.92,1615.22,1628.81,1629872
6/22/2016,1630.08,1651.26,1630.08,1647.51,2294736
6/23/2016,1648.17,1670.71,1648.17,1666.29,3221026
6/26/2016,1666.29,1687.96,1665.56,1685,6393582
6/27/2016,1693.98,1721.77,1693.98,1721.77,4925276
6/28/2016,1721.77,1732.97,1711.93,1724.19,4941830
6/29/2016,1724.19,1732.68,1721.24,1724.59,4682066
6/30/2016,1724.59,1734.21,1707.66,1723.23,2327464
7/3/2016,1723.23,1725.47,1709.34,1719.2,2083300
7/4/2016,1719.2,1724.02,1714.84,1716.83,1817271
7/5/2016,1716.83,1717.95,1705.06,1713.21,1905401
7/6/2016,1713.21,1722.74,1713.03,1715.72,4187176
7/10/2016,1715.77,1732.22,1715.77,1722.53,2217973
7/11/2016,1722.53,1727.37,1701.94,1702.27,1814720
7/12/2016,1702.27,1709.48,1654.02,1693.07,1639257
7/13/2016,1693.07,1696.57,1671.05,1690.43,1966704
7/14/2016,1690.43,1724.99,1689.52,1718.15,2540658
7/17/2016,1718.15,1749.96,1715.14,1745.74,2272045
7/18/2016,1745.74,1786.68,1745.74,1786.59,2870497
7/19/2016,1786.59,1813.42,1785.33,1800.47,2902127
7/20/2016,1800.47,1813.44,1782.57,1786.84,3474801
7/21/2016,1786.84,1804.75,1779.71,1798.83,3154492
7/25/2016,1798.83,1838.59,1798.83,1838.49,4740972
7/26/2016,1838.49,1869.08,1837.97,1866.5,5888711
7/27/2016,1866.5,1888.36,1866.28,1881.45,4388798
7/28/2016,1881.45,1888.01,1863.32,1877.93,10707146
7/31/2016,1877.93,1878.02,1861.02,1862.76,3594619
8/1/2016,1862.76,1866.89,1831.61,1845.41,5115420
8/2/2016,1845.41,1846.91,1824.66,1826.47,3298000
8/3/2016,1826.47,1831.7,1795.89,1813.72,2499504
8/4/2016,1813.72,1814.04,1768.6,1768.6,2751009
8/7/2016,1768.6,1805.75,1759.24,1764.72,2116354
8/8/2016,1764.72,1766.14,1675.91,1675.91,1162571
8/9/2016,1675.92,1760.42,1675.92,1760.42,310877
8/10/2016,1760.42,1789.45,1741.03,1779.57,3585860
8/11/2016,1779.57,1788.98,1768.03,1774.87,3544784
8/14/2016,1774.87,1775.03,1730.95,1733.93,2181289
8/15/2016,1733.93,1735.51,1685.26,1694.81,2417205
8/16/2016,1694.81,1718,1681.67,1717.45,2038914
8/17/2016,1717.45,1742.16,1716.47,1734.93,1697912
8/21/2016,1734.93,1744.84,1719.78,1722.43,1031566
8/22/2016,1722.43,1725.97,1683.12,1683.12,1190431
8/23/2016,1683.12,1704.71,1674.85,1681.86,1452250
8/24/2016,1694.18,1731.07,1694.18,1730.62,1113165
8/28/2016,1730.62,1758.9,1730.48,1748.23,1315647
8/29/2016,1748.23,1767.6,1747.71,1766.54,2957608
8/30/2016,1766.54,1790.15,1766.07,1788.08,1897082
8/31/2016,1788.08,1799.39,1781.43,1797.45,1759379
9/1/2016,1797.49,1806.07,1797.49,1805.18,1799511
9/4/2016,1805.18,1821.71,1804.87,1819.83,2115174
9/5/2016,1819.83,1840.73,1819.5,1838.9,2246313
9/6/2016,1838.9,1854.68,1818.36,1834.8,2260943
9/7/2016,1834.8,1838.83,1818.67,1824.83,2931984
9/8/2016,1824.83,1829.27,1816.98,1823.05,2143546
9/11/2016,1823.05,1829.2,1815.61,1816.81,1851191
9/12/2016,1816.81,1819.95,1809.31,1818.69,2902255
9/14/2016,1818.69,1821.9,1813.27,1815.17,1664283
9/18/2016,1815.17,1818.7,1801.02,1804.48,2491604
9/20/2016,1804.48,1807.62,1785,1786.5,1615417
9/21/2016,1786.5,1788.34,1765.09,1779.13,2219402
9/22/2016,1779.13,1780.56,1766.25,1766.91,916233
9/25/2016,1766.91,1767.82,1725.05,1730.64,1153265
9/26/2016,1730.67,1758.22,1730.67,1757.1,1141761
9/27/2016,1757.1,1767.34,1750.3,1753.72,966228
9/28/2016,1753.72,1756.59,1746.69,1749.1,1110345
9/29/2016,1749.1,1758.16,1744.1,1753.38,926945
10/2/2016,1753.38,1764.49,1753.21,1763.78,1024114
10/3/2016,1763.78,1784.05,1763.67,1780.4,896041
10/4/2016,1780.41,1800.47,1780.41,1798.5,1027237
10/5/2016,1798.5,1806.7,1794.58,1806.6,1018245
10/6/2016,1806.6,1822.41,1806.39,1819.88,1556327
10/16/2016,1819.88,1820.96,1801.56,1803.74,767544
10/17/2016,1803.74,1805.42,1784.19,1793.36,783998
10/18/2016,1793.36,1794.67,1782.57,1792.73,700405
10/19/2016,1792.73,1794.14,1784.79,1787.89,850234
10/20/2016,1788.86,1795.24,1788.86,1794.47,787853
10/23/2016,1794.47,1798.33,1781.07,1782.39,1081007
10/24/2016,1782.39,1783.83,1763.77,1768.89,1028707
10/25/2016,1768.89,1769.17,1749.16,1751,764924
10/26/2016,1751,1755.74,1736.71,1753.46,1054163
10/27/2016,1753.46,1763.25,1752.62,1759.71,1010723
11/3/2016,1759.71,1762.92,1753.22,1762.21,872421
11/7/2016,1762.21,1764.26,1748.93,1749.12,881533
11/8/2016,1749.12,1749.51,1722.56,1724.49,1038547
11/9/2016,1724.49,1724.64,1692.64,1696.86,1022692
11/10/2016,1696.86,1711.91,1689.23,1697.17,1065351
11/13/2016,1697.17,1708.18,1690.79,1700,862269
11/14/2016,1700.77,1708.98,1700.77,1706.28,856688
11/15/2016,1706.28,1714.57,1699.88,1701.91,946411
11/16/2016,1701.91,1709.59,1695.94,1698.9,1000727
11/17/2016,1698.9,1700.95,1657.37,1658.08,1620787
11/20/2016,1658.08,1658.51,1577.71,1599.62,1532528
11/21/2016,1599.62,1618.95,1572.17,1606.29,1386895
11/22/2016,1606,1606,1574.86,1582.47,1269600
11/23/2016,1582.47,1583,1539.04,1540.01,1538788
11/24/2016,1540.01,1572.72,1516.74,1534.03,1607098
11/27/2016,1534.03,1536.53,1468.99,1469.48,1475097
11/28/2016,1469.48,1512.14,1404.31,1510.16,1395511
11/29/2016,1510.16,1554.58,1468.28,1553.68,1414328
11/30/2016,1553.68,1608.37,1553.42,1608.33,3050818
12/1/2016,1608.33,1624.79,1586.47,1600.49,1650727
12/4/2016,1600.49,1600.63,1569.48,1570.95,1080776
12/5/2016,1570.95,1573.97,1541.21,1544.6,891554
12/6/2016,1544.6,1559.54,1536.78,1554.51,940421
12/7/2016,1554.51,1557.42,1548.01,1553.9,681724
12/8/2016,1553.9,1554.24,1541.52,1544.68,703164
12/11/2016,1544.68,1546.21,1522.64,1522.8,700736
12/12/2016,1522.8,1523.98,1495.91,1509.43,1002734
12/14/2016,1509.43,1518.07,1502.1,1516.08,753595
12/15/2016,1516.08,1531.3,1514.17,1530.06,668925
12/18/2016,1530.06,1531.43,1518.74,1531.35,752463
12/19/2016,1531.35,1532,1512.8,1514.88,689193
12/20/2016,1514.88,1515.08,1494.8,1495.99,723746
12/21/2016,1495.99,1496.23,1469.55,1470.63,696672
12/22/2016,1470.63,1480.19,1466.75,1475.41,769920
12/26/2016,1475.41,1476.5,1432.57,1432.57,1550255
12/27/2016,1432.57,1433.6,1394.18,1407.53,1041220
12/28/2016,1407.53,1422.89,1402.81,1413.15,1596544
12/29/2016,1413.15,1454.64,1412.9,1443.38,1056509
1/1/2017,1443.38,1476.82,1443.38,1476.82,561280000
1/2/2017,1465.72,1484.89,1465.72,1482.85,494264992
1/3/2017,1482.85,1484.26,1456.69,1456.82,385836992
1/4/2017,1456.82,1462.83,1442.51,1457.82,320670016
1/5/2017,1457.82,1465.72,1451.36,1454.14,326768000
1/8/2017,1454.14,1454.14,1454.14,1454.14,385014016
1/9/2017,1454.14,1461.23,1454.14,1458.97,261236992
1/10/2017,1458.97,1477.81,1458.97,1477.81,356823008
1/11/2017,1476.9,1484.57,1473.71,1476.51,290327008
1/12/2017,1476.51,1481.77,1476.26,1479.86,257332992
1/15/2017,1479.86,1484.43,1476.25,1477.72,267938000
1/16/2017,1477.72,1480.07,1465.53,1466.09,260408992
1/17/2017,1466.09,1467.38,1454.99,1463.04,333654016
1/18/2017,1463.04,1463.66,1456.95,1462.23,291684992
1/19/2017,1462.23,1468.86,1461.42,1462.56,297208992
1/22/2017,1462.56,1468.72,1462.41,1465.84,231915008
1/23/2017,1465.84,1467.01,1457.85,1457.88,298895008
1/24/2017,1457.88,1460.37,1432.99,1432.99,317612992
1/25/2017,1432.99,1433.63,1395.91,1396.61,398868000
1/26/2017,1396.61,1396.61,1357.31,1375.14,490808000
1/30/2017,1375.14,1375.93,1307.62,1309.7,512318016
1/31/2017,1309.7,1335.23,1292.98,1326.6,469633984
2/1/2017,1326.6,1390.56,1326.6,1389.83,564668032
2/2/2017,1389.83,1416.93,1377.19,1382.45,516676000
2/5/2017,1382.45,1384,1353.76,1364.5,255400992
2/6/2017,1364.5,1364.86,1346.19,1348.84,222291008
2/7/2017,1348.84,1350.96,1338.06,1344.6,297356992
2/8/2017,1344.6,1346.26,1321.23,1322.98,324199008
2/9/2017,1322.98,1323.32,1296.2,1296.23,411400992
2/12/2017,1296.23,1297.3,1252.42,1252.5,451153984
2/13/2017,1252.5,1278.98,1218.86,1278.98,462281984
2/14/2017,1278.98,1284.04,1260.84,1274.97,390963008
2/15/2017,1274.97,1316.81,1274.97,1316.8,520287072
2/16/2017,1316.8,1345.33,1314.08,1343.85,621523968
2/19/2017,1343.85,1369.41,1326.71,1369.35,628798016
2/20/2017,1369.35,1394.06,1361.05,1365.11,798889024
2/21/2017,1365.11,1385.9,1346.59,1357.57,577590016
2/22/2017,1357.57,1358.91,1338.45,1344.11,319015008
2/23/2017,1344.11,1344.11,1344.11,1344.11,269056000
2/26/2017,1337.46,1338.49,1313.01,1313.01,245987008
2/28/2017,1313.01,1313.01,1294.19,1299.29,528111008
3/1/2017,1299.29,1316.96,1299.1,1316.8,314716000
3/2/2017,1316.8,1329.41,1316.8,1329.41,400524992
3/5/2017,1329.41,1358.27,1328,1354.34,558435968
3/6/2017,1354.34,1371.53,1353.47,1358.41,732656000
3/7/2017,1358.41,1358.48,1339.27,1341.56,402360992
3/9/2017,1341.56,1353.45,1341.48,1347.53,452680992
3/13/2017,1347.53,1359.49,1347.53,1359.49,335582016
3/14/2017,1355.23,1360.37,1346.7,1347.09,309343008
3/15/2017,1347.09,1358.24,1340.3,1356.13,287448992
3/16/2017,1356.13,1359.65,1354.75,1357.34,417496000
3/19/2017,1357.34,1382.3,1357.08,1382.19,640144000
3/20/2017,1382.19,1424.78,1381.87,1424.38,1205650048
3/21/2017,1424.38,1463.09,1412.97,1462.23,1313200000
3/22/2017,1462.23,1513.19,1462.23,1481.08,1306419968
3/23/2017,1481.08,1495.58,1469.57,1486.04,961484032
3/26/2017,1486.04,1546.48,1486.04,1533.83,1511490048
3/28/2017,1533.83,1610.67,1533.83,1610.62,1339960064
3/29/2017,1610.62,1644.77,1587.21,1588.29,2043980032
3/30/2017,1588.29,1600.57,1569.43,1587.64,1447270016
4/2/2017,1587.64,1667.11,1587.64,1667.11,903900032
4/3/2017,1667.11,1746.82,1648.21,1660.52,2442589952
4/4/2017,1660.52,1675.95,1635.22,1657.02,1566310016
4/6/2017,1657.02,1666.91,1642.91,1651.04,1351320064
4/9/2017,1651.04,1665.55,1644.31,1651.6,1194230016
4/10/2017,1651.6,1677.18,1651.28,1676.22,1542029952
4/11/2017,1676.22,1710.74,1676.22,1710.74,1860470016
4/12/2017,1709.82,1737.91,1702.7,1703.07,1986259968
4/13/2017,1703.07,1709.08,1679.68,1697.13,1391820032
4/16/2017,1697.13,1704.02,1651.1,1651.61,1163069952
